place_id,name,lat,lng,rating,price_level,user_ratings_total,quality_score,types,vicinity,city
ChIJa_c7cqN3j4ARxZDulh9WFEQ,Yummy Szechuan,37.6132385,-122.4046891,4.3,2.0,430.0,4.51,restaurant|food|point_of_interest|establishment,"1661 El Camino Real, Millbrae",Millbrae
ChIJr1FRCHd3j4ARXPLLvHyJoro,Tasty Place/ 品味嘉川菜,37.61286009999999,-122.4044043,4.4,1.0,301.0,4.4,restaurant|food|point_of_interest|establishment,"1625 El Camino Real, Millbrae",Millbrae
ChIJm8Llt8x3j4AROCUJIFG6xTg,Ai Grill,37.6128512,-122.4043177,4.1,2.0,34.0,3.45,restaurant|food|point_of_interest|establishment,"1621 El Camino Real, Millbrae",Millbrae
ChIJHTTUpXd3j4ARDOsbDLtHK5w,SK Seoul Kalbi Korean BBQ,37.6131736,-122.4038752,4.0,2.0,504.0,4.2,restaurant|food|point_of_interest|establishment,"1610 El Camino Real, San Bruno",Millbrae
ChIJc7xuXpJ3j4AR72DXDlEkL0k,New China Foods Millbrae,37.6122325,-122.4037139,4.2,,211.0,4.2,restaurant|food|point_of_interest|establishment,"1595 El Camino Real, Millbrae",Millbrae
ChIJPVf2vtd5j4ARv2z3Mo0c0Z8,Thai Nakorn Restaurant,37.6234233,-122.4111046,4.3,2.0,265.0,4.51,restaurant|food|point_of_interest|establishment,"464 San Mateo Avenue, San Bruno",Millbrae
ChIJlS1epNd5j4ARNN9oeWKizAs,Hana Hawaiian Barbeque,37.6240425,-122.4111252,4.4,1.0,363.0,4.4,restaurant|food|point_of_interest|establishment,"482 San Mateo Avenue, San Bruno",Millbrae
ChIJTcCoP8B5j4ARJkg113dpHZs,One Love Cafe,37.6241294,-122.4110879,4.7,2.0,152.0,4.94,cafe|bakery|store|restaurant|food|point_of_interest|establishment,"486 San Mateo Avenue, San Bruno",Millbrae
ChIJ3QbbwkF3PUARB50Rhvsoih8,Los Bayuncos,37.624149,-122.4111113,,,,,restaurant|food|point_of_interest|establishment,"486 San Mateo Avenue, San Bruno",Millbrae
ChIJzZivZwB5j4ARXmqYIDncoQY,ABC Chicken,37.6247038,-122.4109648,4.5,1.0,13.0,3.33,restaurant|food|point_of_interest|establishment,"500 San Mateo Avenue, San Bruno",Millbrae
ChIJe39Aco95j4ARmyh8cmbUk-U,Chopsticker Lab,37.6247178,-122.4109331,4.5,2.0,25.0,3.66,restaurant|food|point_of_interest|establishment,"500 San Mateo Avenue, San Bruno",Millbrae
ChIJbwsm8Bh5j4AR9xk49pXFPN4,Cornelia's Cuisine,37.6252557,-122.4109985,,,,,restaurant|food|point_of_interest|establishment,"532 San Mateo Avenue, San Bruno",Millbrae
ChIJmcQ-HSd5j4AR-SYrUHEIWbc,Rica_latinfusioncuisine,37.62524010000001,-122.4109331,,,,,restaurant|food|point_of_interest|establishment,"532 San Mateo Avenue, San Bruno",Millbrae
ChIJrwS1aQR5j4ARCnZVGVuFYGM,Pho de Nguyen,37.6261573,-122.4110437,4.3,2.0,277.0,4.51,restaurant|food|point_of_interest|establishment,"586-A San Mateo Avenue, San Bruno",Millbrae
ChIJCZ0vXtB5j4ARrCpehSDjm7g,Grand Leader Market & Deli,37.6266047,-122.4110242,4.8,1.0,178.0,4.8,liquor_store|cafe|store|restaurant|food|point_of_interest|establishment,"600 San Mateo Avenue, San Bruno",Millbrae
ChIJdQTcQQB5j4AR4LfwnmxrtQ0,Dawnette,37.6267169,-122.4110437,5.0,,1.0,3.51,restaurant|food|point_of_interest|establishment,"602 San Mateo Avenue, San Bruno",Millbrae
ChIJc2OQNNd5j4ARLFA88ciy0i0,Mariscos,37.6267124,-122.4110249,4.4,,19.0,3.33,restaurant|food|point_of_interest|establishment,"602 San Mateo Avenue, San Bruno",Millbrae
ChIJVZkPLdJ5j4ARdhLT1ZfiEsY,New York Pizza,37.6307484,-122.4065433,4.3,2.0,353.0,4.51,meal_takeaway|meal_delivery|restaurant|food|point_of_interest|establishment,"700 San Bruno Avenue East, San Bruno",Millbrae
ChIJbfwlE8h5j4AR7ODZpW_nYcs,The Boneyard,37.6364644,-122.4067767,4.3,,14.0,3.19,restaurant|food|point_of_interest|establishment,"360 Shaw Road C, South San Francisco",Millbrae
ChIJeXxDpLR5j4ARpE0srYmlpDQ,JC Bruno Restaurant,37.62927689999999,-122.4115747,4.6,,165.0,4.6,restaurant|food|point_of_interest|establishment,"741 San Mateo Avenue, San Bruno",Millbrae
ChIJ7_aadct5j4AR30yx9r-bLTI,"K1 Speed - Indoor Go Karts, Corporate Event Venue, Team Building Activities",37.6394862,-122.4043559,4.3,,2038.0,4.3,tourist_attraction|bar|restaurant|food|point_of_interest|establishment,"160 Beacon Street, South San Francisco",Millbrae
